Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /alunos,3,0,35043.230708999996,36123.46715833337,35043.230708999996,38194.01065400007,4249.0,0.051454215565040554,0.0,35000,35000,38000,38000,38000,38000,38000,38000,38000,38000,38000
GET,GET /login,79,0,14000.0,12983.295819417723,2736.333979000051,20480.050617000074,4361.4177215189875,1.3549610098794012,0.0,14000,17000,18000,18000,18000,19000,20000,20000,20000,20000,20000
POST,POST /login [falha esperada],13,0,19000.0,16772.023594769227,5782.900390999998,20838.564261999978,378.0,0.22296826744850906,0.0,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,21000
POST,POST /login [nav aluno],10,0,19000.0,17106.46598169997,5740.800736999972,20603.914352999935,378.0,0.1715140518834685,0.0,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,21000
POST,POST /login [sucesso],37,0,19000.0,17304.471032108104,5792.217046000019,20683.34933699998,378.0,0.6346019919688335,0.0,19000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000
,Aggregated,142,0,17000.0,15235.332154549298,2736.333979000051,38194.01065400007,2675.9084507042253,2.4354995367452528,0.0,17000,18000,19000,19000,20000,21000,35000,35000,38000,38000,38000
